Suburb,Rooms,Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,label
Fawkner,3,h,661000.0,13.1,3.0,1.0,2.0,619.0,Northern Metropolitan
South Melbourne,3,h,1720000.0,2.1,3.0,1.0,0.0,130.0,Southern Metropolitan
Coburg,3,t,810000.0,7.8,3.0,2.0,1.0,213.0,Northern Metropolitan
Travancore,3,h,1257000.0,5.3,3.0,2.0,1.0,337.0,Western Metropolitan
Port Melbourne,2,h,1000000.0,3.8,2.0,2.0,0.0,96.0,Southern Metropolitan
Prahran,2,u,830000.0,4.5,2.0,1.0,1.0,727.0,Southern Metropolitan
Hawthorn,3,h,1450000.0,5.3,3.0,1.0,0.0,216.0,Southern Metropolitan
Deer Park,3,h,589000.0,14.8,3.0,2.0,2.0,544.0,Western Metropolitan
South Yarra,2,u,499000.0,3.3,2.0,1.0,1.0,0.0,Southern Metropolitan
Malvern East,3,t,1060000.0,8.4,3.0,1.0,1.0,206.0,Southern Metropolitan
Clifton Hill,2,u,495000.0,3.4,2.0,1.0,1.0,515.0,Northern Metropolitan
Watsonia,3,h,1040000.0,14.9,3.0,2.0,1.0,903.0,Northern Metropolitan
Richmond,2,h,1220000.0,2.6,2.0,1.0,1.0,219.0,Northern Metropolitan
Richmond,2,h,1145000.0,2.6,2.0,1.0,1.0,197.0,Northern Metropolitan
Balwyn,2,u,635000.0,9.7,2.0,1.0,1.0,0.0,Southern Metropolitan
Kew,4,h,2800000.0,5.6,4.0,1.0,0.0,919.0,Southern Metropolitan
Coburg,2,h,642000.0,7.8,2.0,1.0,0.0,167.0,Northern Metropolitan
Keilor East,3,h,900000.0,12.8,3.0,1.0,1.0,713.0,Western Metropolitan
South Yarra,3,h,1510000.0,3.3,3.0,5.0,0.0,241.0,Southern Metropolitan
Seaholme,5,h,1415000.0,12.7,5.0,3.0,6.0,705.0,Western Metropolitan
Balaclava,2,u,442000.0,6.6,2.0,1.0,1.0,0.0,Southern Metropolitan
Hampton,4,h,1875000.0,13.7,4.0,2.0,3.0,685.0,Southern Metropolitan
Eltham,3,h,655000.0,18.0,3.0,1.0,2.0,197.0,Eastern Metropolitan
Craigieburn,3,h,515000.0,20.6,3.0,2.0,2.0,490.0,Northern Metropolitan
Fawkner,3,h,670000.0,12.4,3.0,1.0,2.0,585.0,Northern Metropolitan
Toorak,2,u,920000.0,4.1,2.0,2.0,1.0,0.0,Southern Metropolitan
Yarraville,2,h,856000.0,7.0,2.0,1.0,1.0,261.0,Western Metropolitan
Preston,2,u,610000.0,8.8,2.0,1.0,1.0,126.0,Northern Metropolitan
Ormond,2,u,450000.0,11.8,2.0,1.0,1.0,0.0,Southern Metropolitan
Murrumbeena,3,h,1220000.0,12.1,3.0,1.0,2.0,735.0,Southern Metropolitan
Hampton East,3,h,1070000.0,14.5,3.0,1.0,3.0,583.0,Southern Metropolitan
Kensington,2,u,515000.0,4.2,2.0,1.0,1.0,3957.0,Northern Metropolitan
Hughesdale,4,h,1570000.0,12.3,4.0,2.0,1.0,455.0,Southern Metropolitan
Keilor East,3,h,705000.0,12.8,3.0,1.0,2.0,616.0,Western Metropolitan
Clifton Hill,3,h,1180000.0,3.4,3.0,3.0,1.0,142.0,Northern Metropolitan
Flemington,2,h,1060000.0,4.4,2.0,1.0,0.0,209.0,Northern Metropolitan
Kew,2,u,700000.0,5.6,2.0,1.0,1.0,0.0,Southern Metropolitan
South Melbourne,2,u,530000.0,1.9,2.0,1.0,1.0,1646.0,Southern Metropolitan
Hampton,4,h,1600000.0,13.7,4.0,2.0,2.0,607.0,Southern Metropolitan
Brighton,4,h,2250000.0,10.5,4.0,2.0,1.0,512.0,Southern Metropolitan
Preston,2,u,515000.0,8.8,2.0,1.0,1.0,187.0,Northern Metropolitan
Glenroy,2,h,726335.0,13.0,2.0,1.0,2.0,590.0,Northern Metropolitan
Ivanhoe,2,u,504000.0,7.9,2.0,1.0,1.0,0.0,Eastern Metropolitan
Parkville,2,h,1851000.0,2.6,2.0,1.0,1.0,172.0,Northern Metropolitan
Brunswick West,4,h,1250000.0,5.2,4.0,2.0,2.0,600.0,Northern Metropolitan
Hawthorn,1,u,400000.0,4.6,1.0,1.0,1.0,0.0,Southern Metropolitan
Brunswick East,2,u,435000.0,4.5,2.0,1.0,1.0,0.0,Northern Metropolitan
Sunbury,3,h,482000.0,31.7,3.0,2.0,4.0,664.0,Western Metropolitan
Yarraville,4,h,1285000.0,6.3,4.0,1.0,1.0,362.0,Western Metropolitan
Kew,2,u,562500.0,5.6,2.0,2.0,1.0,0.0,Southern Metropolitan
Chadstone,2,h,1002000.0,13.6,2.0,1.0,1.0,585.0,Southern Metropolitan
Hawthorn East,4,h,3100000.0,7.5,3.0,2.0,2.0,640.0,Southern Metropolitan
St Kilda,2,u,487500.0,6.1,2.0,1.0,2.0,1676.0,Southern Metropolitan
Doncaster East,3,h,1385000.0,14.3,3.0,2.0,3.0,654.0,Eastern Metropolitan
Bentleigh East,3,h,1050000.0,13.9,3.0,2.0,2.0,627.0,Southern Metropolitan
Ascot Vale,4,h,1100000.0,5.9,4.0,2.0,5.0,559.0,Western Metropolitan
Bentleigh East,3,h,1140000.0,13.9,4.0,1.0,3.0,701.0,Southern Metropolitan
Maribyrnong,2,u,410000.0,4.3,2.0,1.0,2.0,0.0,Western Metropolitan
West Footscray,2,h,855000.0,6.4,2.0,1.0,1.0,332.0,Western Metropolitan
Kealba,4,h,646000.0,15.0,4.0,2.0,2.0,658.0,Western Metropolitan
Elwood,2,u,955000.0,7.7,2.0,1.0,1.0,2925.0,Southern Metropolitan
Avondale Heights,3,h,635000.0,10.5,3.0,1.0,1.0,597.0,Western Metropolitan
Malvern East,3,h,2273000.0,11.2,3.0,3.0,1.0,376.0,Southern Metropolitan
Murrumbeena,4,h,1800000.0,12.1,4.0,2.0,2.0,990.0,Southern Metropolitan
Carlton North,5,h,2450000.0,3.2,5.0,3.0,2.0,268.0,Northern Metropolitan
Doncaster,3,h,1474000.0,13.9,4.0,2.0,2.0,753.0,Eastern Metropolitan
Kensington,2,h,850000.0,4.2,2.0,1.0,1.0,169.0,Northern Metropolitan
Melbourne,2,u,450000.0,2.8,2.0,1.0,1.0,0.0,Northern Metropolitan
Balwyn North,3,h,1360000.0,9.7,3.0,2.0,2.0,424.0,Southern Metropolitan
Essendon,4,h,2100000.0,7.5,4.0,2.0,3.0,920.0,Western Metropolitan
Fitzroy North,3,h,1450000.0,3.5,3.0,2.0,1.0,118.0,Northern Metropolitan
Glen Iris,2,u,519500.0,7.3,2.0,1.0,1.0,1101.0,Southern Metropolitan
Reservoir,3,t,642500.0,12.0,3.0,2.0,2.0,160.0,Northern Metropolitan
West Footscray,4,h,710000.0,8.2,4.0,1.0,1.0,255.0,Western Metropolitan
Ashburton,4,h,1860000.0,11.0,4.0,2.0,3.0,696.0,Southern Metropolitan
Ascot Vale,3,h,1310000.0,4.3,3.0,1.0,2.0,523.0,Western Metropolitan
Port Melbourne,2,h,1400000.0,3.8,2.0,1.0,1.0,168.0,Southern Metropolitan
Viewbank,3,h,775000.0,13.8,5.0,3.0,2.0,586.0,Eastern Metropolitan
Northcote,2,u,583000.0,5.5,2.0,2.0,1.0,0.0,Northern Metropolitan
Kensington,2,u,425000.0,4.2,2.0,1.0,1.0,0.0,Northern Metropolitan
Kurunjang,3,h,330000.0,31.7,3.0,1.0,1.0,654.0,Northern Victoria
Hawthorn East,2,u,887000.0,7.5,2.0,2.0,2.0,0.0,Southern Metropolitan
Melton West,3,h,410000.0,31.7,3.0,2.0,2.0,740.0,Northern Victoria
Carnegie,4,h,1550000.0,11.4,4.0,2.0,2.0,757.0,Southern Metropolitan
Burwood,3,h,1588000.0,10.4,3.0,2.0,2.0,708.0,Southern Metropolitan
Gisborne,3,h,690000.0,45.9,3.0,2.0,2.0,2189.0,Northern Victoria
Richmond,3,u,791500.0,2.6,3.0,2.0,2.0,0.0,Northern Metropolitan
Blackburn North,2,u,706000.0,13.4,2.0,1.0,1.0,305.0,Eastern Metropolitan
Hawthorn East,5,h,1700000.0,7.5,5.0,3.0,2.0,431.0,Southern Metropolitan
Ashwood,4,h,1500000.0,12.2,4.0,2.0,1.0,593.0,Southern Metropolitan
Mill Park,3,h,610000.0,17.9,3.0,1.0,1.0,560.0,Northern Metropolitan
Heidelberg Heights,2,h,757000.0,10.5,2.0,2.0,2.0,275.0,Eastern Metropolitan
Werribee,4,h,645000.0,14.7,4.0,2.0,2.0,555.0,Western Metropolitan
Burnley,3,h,1435000.0,3.5,3.0,1.0,0.0,182.0,Northern Metropolitan
Heidelberg Heights,2,h,650000.0,8.8,2.0,1.0,0.0,683.0,Eastern Metropolitan
Hawthorn East,2,h,1582000.0,7.5,2.0,2.0,2.0,358.0,Southern Metropolitan
Canterbury,3,h,1587500.0,9.0,3.0,1.0,1.0,459.0,Southern Metropolitan
Parkville,4,h,2375000.0,2.6,4.0,2.0,2.0,182.0,Northern Metropolitan
Kew,3,h,2770000.0,5.6,3.0,3.0,4.0,1197.0,Southern Metropolitan
Berwick,4,h,683000.0,35.2,4.0,2.0,2.0,670.0,Eastern Victoria
Thornbury,2,u,560000.0,6.5,2.0,1.0,2.0,0.0,Northern Metropolitan
Bentleigh,3,h,1200000.0,13.0,3.0,2.0,2.0,590.0,Southern Metropolitan
Reservoir,3,h,930000.0,12.0,3.0,1.0,2.0,735.0,Northern Metropolitan
Mill Park,3,h,668000.0,17.9,3.0,2.0,1.0,555.0,Northern Metropolitan
West Footscray,3,h,675000.0,6.4,3.0,1.0,1.0,160.0,Western Metropolitan
Maribyrnong,3,h,1050000.0,4.3,3.0,2.0,1.0,563.0,Western Metropolitan
Templestowe Lower,4,h,1561000.0,12.4,4.0,2.0,2.0,1128.0,Eastern Metropolitan
Reservoir,3,h,685000.0,12.0,3.0,1.0,3.0,494.0,Northern Metropolitan
Brunswick,4,h,1900000.0,5.2,4.0,3.0,2.0,0.0,Northern Metropolitan
Kingsbury,4,h,800001.0,12.1,4.0,1.0,2.0,467.0,Northern Metropolitan
St Kilda,1,u,517500.0,5.0,1.0,1.0,0.0,980.0,Southern Metropolitan
Pascoe Vale,3,h,940000.0,8.5,3.0,1.0,1.0,559.0,Northern Metropolitan
Thornbury,2,h,874000.0,6.5,2.0,1.0,2.0,333.0,Northern Metropolitan
South Yarra,3,u,1430000.0,2.7,3.0,3.0,1.0,913.0,Southern Metropolitan
St Kilda,2,u,785000.0,6.1,2.0,2.0,2.0,0.0,Southern Metropolitan
Mitcham,3,u,907800.0,17.2,3.0,2.0,2.0,309.0,Eastern Metropolitan
Fawkner,3,h,668000.0,12.4,3.0,1.0,1.0,540.0,Northern Metropolitan
Brunswick East,3,t,892000.0,4.5,3.0,2.0,1.0,0.0,Northern Metropolitan
Fawkner,3,h,645000.0,12.4,3.0,1.0,4.0,661.0,Northern Metropolitan
Brunswick West,3,h,1300000.0,5.9,3.0,1.0,2.0,364.0,Northern Metropolitan
South Kingsville,2,u,300000.0,9.1,2.0,1.0,1.0,0.0,Western Metropolitan
Brighton,4,h,4225000.0,11.2,4.0,2.0,2.0,920.0,Southern Metropolitan
Albion,3,h,787000.0,10.5,3.0,1.0,3.0,716.0,Western Metropolitan
Elwood,2,u,520000.0,7.2,2.0,1.0,1.0,3256.0,Southern Metropolitan
Balwyn North,3,h,1900000.0,9.7,3.0,1.0,1.0,912.0,Southern Metropolitan
Fitzroy North,2,h,1210000.0,3.5,2.0,1.0,1.0,223.0,Northern Metropolitan
Kew East,4,h,1600000.0,7.3,4.0,2.0,2.0,12300.0,Southern Metropolitan
Brighton East,3,h,1400000.0,10.7,3.0,1.0,2.0,677.0,Southern Metropolitan
Preston,2,h,600000.0,8.8,2.0,1.0,2.0,220.0,Northern Metropolitan
Essendon,4,h,1600000.0,8.0,4.0,3.0,1.0,519.0,Western Metropolitan
Hawthorn East,4,h,2320000.0,6.2,4.0,2.0,2.0,528.0,Southern Metropolitan
Oakleigh,4,h,1180000.0,14.0,4.0,1.0,2.0,604.0,Southern Metropolitan
Fairfield,3,h,1125000.0,5.8,2.0,1.0,2.0,530.0,Northern Metropolitan
Northcote,3,h,1305000.0,5.3,3.0,1.0,0.0,375.0,Northern Metropolitan
Caulfield North,2,u,550000.0,8.1,2.0,1.0,1.0,0.0,Southern Metropolitan
St Kilda,1,u,320000.0,6.1,1.0,2.0,1.0,0.0,Southern Metropolitan
Bentleigh,4,h,2435000.0,13.0,3.0,2.0,2.0,795.0,Southern Metropolitan
Sunshine West,1,h,280000.0,13.5,1.0,1.0,2.0,0.0,Western Metropolitan
Moonee Ponds,3,h,1145000.0,6.9,3.0,2.0,2.0,478.0,Western Metropolitan
Glenroy,3,t,680000.0,13.0,3.0,2.0,2.0,243.0,Northern Metropolitan
Sunshine,4,h,760000.0,12.6,4.0,1.0,5.0,650.0,Western Metropolitan
Bulleen,4,t,950000.0,10.8,4.0,2.0,2.0,189.0,Eastern Metropolitan
Deer Park,3,h,629500.0,14.8,3.0,1.0,6.0,534.0,Western Metropolitan
Templestowe Lower,2,t,678000.0,13.8,2.0,1.0,1.0,340.0,Eastern Metropolitan
Tullamarine,4,h,895000.0,12.9,4.0,2.0,2.0,700.0,Western Metropolitan
Croydon,4,h,932000.0,23.0,4.0,2.0,2.0,880.0,Eastern Metropolitan
Ashwood,3,h,1305000.0,12.2,3.0,1.0,1.0,760.0,Southern Metropolitan
Thomastown,3,h,651000.0,15.3,3.0,1.0,2.0,526.0,Northern Metropolitan
Caulfield,4,t,1600000.0,8.9,4.0,3.0,2.0,812.0,Southern Metropolitan
Strathmore,3,u,750000.0,8.2,3.0,2.0,2.0,288.0,Western Metropolitan
Maidstone,2,u,405000.0,9.2,2.0,2.0,1.0,2787.0,Western Metropolitan
Oak Park,4,h,1300000.0,11.2,4.0,2.0,2.0,866.0,Northern Metropolitan
Williamstown,5,h,1410000.0,8.0,5.0,2.0,2.0,195.0,Western Metropolitan
Maribyrnong,2,u,353000.0,4.3,2.0,1.0,1.0,4977.0,Western Metropolitan
Reservoir,4,h,1150000.0,11.2,4.0,1.0,2.0,928.0,Northern Metropolitan
Footscray,2,h,711000.0,6.4,2.0,1.0,2.0,253.0,Western Metropolitan
Kensington,3,h,1190000.0,4.2,3.0,2.0,1.0,180.0,Northern Metropolitan
Albert Park,4,h,2800000.0,3.3,4.0,3.0,1.0,327.0,Southern Metropolitan
Keilor Downs,4,h,790000.0,15.5,4.0,2.0,3.0,696.0,Western Metropolitan
Cremorne,2,h,1000000.0,2.5,2.0,1.0,2.0,176.0,Northern Metropolitan
St Kilda,1,u,360000.0,5.0,1.0,1.0,1.0,0.0,Southern Metropolitan
Mont Albert,3,t,1310000.0,11.8,3.0,2.0,2.0,330.0,Eastern Metropolitan
Watsonia,3,h,582000.0,14.9,3.0,1.0,0.0,302.0,Northern Metropolitan
Box Hill,2,u,572000.0,13.1,2.0,1.0,1.0,0.0,Eastern Metropolitan
Lower Plenty,2,u,420000.0,14.6,2.0,1.0,1.0,119.0,Eastern Metropolitan
Reservoir,3,t,640000.0,12.0,3.0,1.0,1.0,224.0,Northern Metropolitan
Brighton East,5,h,1915000.0,10.7,5.0,2.0,0.0,645.0,Southern Metropolitan
Strathmore,3,h,1742000.0,8.2,3.0,2.0,3.0,697.0,Western Metropolitan
Sunshine,3,h,600000.0,12.6,3.0,1.0,1.0,0.0,Western Metropolitan
West Footscray,3,h,915000.0,8.2,3.0,1.0,2.0,434.0,Western Metropolitan
Heidelberg,3,h,1195000.0,10.6,3.0,1.0,1.0,662.0,Eastern Metropolitan
Kingsbury,3,h,690000.0,12.4,3.0,1.0,2.0,556.0,Northern Metropolitan
Dandenong,3,h,880000.0,24.7,3.0,2.0,10.0,734.0,South-Eastern Metropolitan
Armadale,1,u,390000.0,6.3,1.0,1.0,0.0,881.0,Southern Metropolitan
Essendon,2,u,606000.0,8.0,2.0,1.0,2.0,0.0,Western Metropolitan
Elwood,2,u,599999.0,7.7,2.0,1.0,0.0,0.0,Southern Metropolitan
Footscray,2,h,800000.0,6.4,2.0,1.0,2.0,260.0,Western Metropolitan
Essendon,2,u,480000.0,8.0,2.0,1.0,1.0,0.0,Western Metropolitan
Rosanna,2,u,452000.0,11.4,2.0,1.0,1.0,0.0,Eastern Metropolitan
Footscray,3,h,755000.0,5.1,3.0,1.0,2.0,334.0,Western Metropolitan
Croydon,3,h,877500.0,23.0,3.0,2.0,1.0,979.0,Eastern Metropolitan
Brighton East,3,h,1300000.0,10.7,3.0,2.0,3.0,619.0,Southern Metropolitan
Brighton East,5,h,2550000.0,10.7,5.0,3.0,2.0,551.0,Southern Metropolitan
Clayton South,4,h,962000.0,17.5,4.0,2.0,4.0,724.0,South-Eastern Metropolitan
Surrey Hills,3,t,1325000.0,11.2,3.0,2.0,1.0,302.0,Southern Metropolitan
Oak Park,4,h,865000.0,11.5,4.0,1.0,2.0,696.0,Northern Metropolitan
Carrum Downs,4,h,647000.0,34.9,4.0,2.0,4.0,688.0,South-Eastern Metropolitan
Mont Albert,3,h,1564000.0,11.8,3.0,2.0,2.0,640.0,Eastern Metropolitan
Reservoir,3,h,779000.0,11.2,3.0,1.0,2.0,945.0,Northern Metropolitan
Glenroy,3,u,590000.0,13.0,3.0,2.0,2.0,0.0,Northern Metropolitan
Melbourne,2,u,483000.0,2.8,1.0,1.0,1.0,0.0,Northern Metropolitan
Albert Park,2,u,685000.0,3.0,2.0,1.0,0.0,324.0,Southern Metropolitan
Brunswick,2,t,605000.0,5.2,2.0,1.0,1.0,0.0,Northern Metropolitan
Hawthorn,3,h,1702000.0,5.3,3.0,1.0,2.0,290.0,Southern Metropolitan
Mont Albert,4,h,2100000.0,11.8,4.0,2.0,5.0,719.0,Eastern Metropolitan
Northcote,4,h,3850000.0,5.5,4.0,4.0,8.0,1390.0,Northern Metropolitan
Balwyn North,3,h,1890000.0,9.7,3.0,2.0,1.0,632.0,Southern Metropolitan
South Melbourne,2,h,1355000.0,1.9,2.0,1.0,0.0,109.0,Southern Metropolitan
Hawthorn,1,u,415000.0,4.6,1.0,1.0,1.0,0.0,Southern Metropolitan
Seddon,3,h,950000.0,6.6,3.0,1.0,0.0,220.0,Western Metropolitan
Clifton Hill,2,h,1310000.0,3.6,2.0,1.0,,146.0,Northern Metropolitan
Essendon,4,h,1870000.0,8.0,4.0,1.0,1.0,700.0,Western Metropolitan
Preston,3,h,725000.0,8.4,3.0,1.0,2.0,590.0,Northern Metropolitan
Malvern East,5,h,2350000.0,11.2,5.0,2.0,2.0,567.0,Southern Metropolitan
Williamstown,3,h,1150000.0,8.0,3.0,1.0,0.0,308.0,Western Metropolitan
Hawthorn,2,u,500000.0,4.6,2.0,1.0,1.0,0.0,Southern Metropolitan
Keilor Park,3,h,566000.0,14.5,3.0,2.0,2.0,554.0,Western Metropolitan
Broadmeadows,3,h,637000.0,14.0,3.0,1.0,5.0,670.0,Northern Metropolitan
Yarraville,3,t,670000.0,7.0,3.0,2.0,2.0,152.0,Western Metropolitan
Oak Park,2,t,790000.0,11.2,2.0,2.0,1.0,208.0,Northern Metropolitan
Maribyrnong,3,h,3400000.0,4.3,3.0,1.0,5.0,2027.0,Western Metropolitan
Sunshine,2,h,720000.0,12.6,2.0,1.0,2.0,465.0,Western Metropolitan
Preston,3,h,1015000.0,8.8,3.0,2.0,1.0,511.0,Northern Metropolitan
Canterbury,3,h,3725000.0,9.0,3.0,2.0,2.0,857.0,Southern Metropolitan
Chadstone,3,t,977500.0,11.7,3.0,3.0,3.0,209.0,Southern Metropolitan
Reservoir,3,h,777000.0,11.2,3.0,1.0,2.0,480.0,Northern Metropolitan
Cairnlea,4,h,750000.0,14.8,4.0,2.0,2.0,447.0,Western Metropolitan
Watsonia,3,h,627500.0,14.9,3.0,1.0,1.0,319.0,Northern Metropolitan
Prahran,2,u,690000.0,4.5,2.0,2.0,2.0,1146.0,Southern Metropolitan
Thomastown,6,h,931000.0,15.3,6.0,3.0,3.0,646.0,Northern Metropolitan
Albert Park,3,h,2225000.0,3.0,3.0,1.0,1.0,241.0,Southern Metropolitan
Brunswick,3,h,1120000.0,5.2,3.0,1.0,1.0,322.0,Northern Metropolitan
Bentleigh East,3,h,1617000.0,13.8,3.0,1.0,2.0,650.0,Southern Metropolitan
Coburg,3,h,1286000.0,7.8,3.0,2.0,2.0,435.0,Northern Metropolitan
West Footscray,2,u,266000.0,8.2,2.0,1.0,1.0,1059.0,Western Metropolitan
Newport,2,h,793000.0,8.4,2.0,1.0,1.0,144.0,Western Metropolitan
Glenroy,3,h,1051000.0,11.2,3.0,2.0,2.0,913.0,Northern Metropolitan
Niddrie,2,h,657000.0,11.2,2.0,2.0,1.0,268.0,Western Metropolitan
Oakleigh,2,h,875000.0,12.3,2.0,1.0,0.0,419.0,Southern Metropolitan
Aberfeldie,4,h,1330000.0,9.1,4.0,2.0,2.0,273.0,Western Metropolitan
Newport,4,h,1650000.0,8.4,4.0,1.0,4.0,837.0,Western Metropolitan
Alphington,1,h,330000.0,5.7,1.0,1.0,1.0,60.0,Northern Metropolitan
Thornbury,3,h,1271000.0,7.0,3.0,1.0,2.0,470.0,Northern Metropolitan
Heidelberg Heights,2,h,780000.0,8.8,2.0,1.0,1.0,588.0,Eastern Metropolitan
Jacana,3,h,485000.0,14.5,3.0,1.0,2.0,630.0,Northern Metropolitan
Hawthorn East,2,h,1100000.0,7.5,2.0,1.0,2.0,206.0,Southern Metropolitan
Travancore,4,h,1562000.0,5.3,4.0,2.0,1.0,621.0,Western Metropolitan
Kensington,2,u,525000.0,4.2,2.0,1.0,1.0,0.0,Northern Metropolitan
Brighton,3,h,1171000.0,11.2,3.0,2.0,2.0,279.0,Southern Metropolitan
Bulleen,4,h,976000.0,11.8,4.0,1.0,1.0,701.0,Eastern Metropolitan
Elsternwick,3,u,1240000.0,8.5,3.0,2.0,2.0,319.0,Southern Metropolitan
Brunswick West,4,h,970000.0,5.9,4.0,3.0,2.0,499.0,Northern Metropolitan
Ascot Vale,2,h,636500.0,5.9,2.0,1.0,1.0,0.0,Western Metropolitan
Maidstone,3,h,725500.0,9.2,3.0,2.0,2.0,214.0,Western Metropolitan
Thornbury,3,h,1135000.0,6.5,3.0,1.0,1.0,294.0,Northern Metropolitan
Albion,3,u,675000.0,10.5,3.0,1.0,1.0,284.0,Western Metropolitan
Essendon,2,u,453000.0,8.0,2.0,1.0,1.0,0.0,Western Metropolitan
Glenroy,3,h,815000.0,11.2,3.0,1.0,3.0,760.0,Northern Metropolitan
Coburg,3,t,720000.0,7.8,3.0,2.0,2.0,531.0,Northern Metropolitan
North Melbourne,3,h,1425000.0,1.8,3.0,1.0,3.0,163.0,Northern Metropolitan
Hadfield,3,h,545000.0,12.1,3.0,2.0,3.0,230.0,Northern Metropolitan
Taylors Lakes,4,h,716000.0,15.5,4.0,2.0,2.0,684.0,Western Metropolitan
Northcote,4,h,2004000.0,5.5,3.0,2.0,1.0,569.0,Northern Metropolitan
South Yarra,2,u,666000.0,2.7,2.0,1.0,1.0,0.0,Southern Metropolitan
Bentleigh,6,h,2000000.0,13.0,6.0,2.0,2.0,702.0,Southern Metropolitan
Doreen,4,h,500000.0,25.9,4.0,2.0,2.0,550.0,Northern Victoria
Glen Iris,5,h,2000000.0,9.2,5.0,3.0,1.0,696.0,Southern Metropolitan
Coburg,2,h,930000.0,7.8,2.0,1.0,0.0,275.0,Northern Metropolitan
Wollert,2,u,390000.0,25.5,2.0,1.0,1.0,197.0,Northern Metropolitan
Deer Park,3,h,632000.0,14.8,3.0,1.0,1.0,562.0,Western Metropolitan
Kensington,3,h,829000.0,4.2,2.0,2.0,2.0,84.0,Northern Metropolitan
Brunswick,3,h,1450000.0,5.2,3.0,1.0,2.0,304.0,Northern Metropolitan
Burwood,4,h,1601000.0,11.7,4.0,2.0,1.0,863.0,Southern Metropolitan
Pascoe Vale,2,h,740000.0,8.5,2.0,1.0,1.0,487.0,Northern Metropolitan
Sunshine West,3,h,825000.0,13.5,3.0,1.0,0.0,792.0,Western Metropolitan
Moonee Ponds,3,h,1260000.0,6.9,3.0,2.0,1.0,253.0,Western Metropolitan
Gowanbrae,4,h,970000.0,13.6,4.0,2.0,3.0,737.0,Western Metropolitan
Werribee,3,h,442000.0,14.7,3.0,1.0,1.0,575.0,Western Metropolitan
Coburg North,2,u,330000.0,9.2,2.0,1.0,1.0,0.0,Northern Metropolitan
Reservoir,2,t,490000.0,11.2,3.0,1.0,1.0,126.0,Northern Metropolitan
Windsor,3,h,2368000.0,5.1,3.0,2.0,1.0,322.0,Southern Metropolitan
Moonee Ponds,2,u,675000.0,6.9,2.0,1.0,1.0,206.0,Western Metropolitan
Bellfield,3,h,1006000.0,8.8,3.0,1.0,0.0,758.0,Eastern Metropolitan
Broadmeadows,3,h,518500.0,14.0,3.0,1.0,0.0,576.0,Northern Metropolitan
Murrumbeena,3,h,1260000.0,12.1,3.0,1.0,1.0,345.0,Southern Metropolitan
Brighton East,5,h,1200000.0,10.7,5.0,2.0,5.0,775.0,Southern Metropolitan
Hampton,3,h,1450000.0,13.7,3.0,2.0,2.0,413.0,Southern Metropolitan
Beaumaris,4,h,1611000.0,17.3,4.0,2.0,2.0,650.0,Southern Metropolitan
Richmond,2,h,1172000.0,2.4,2.0,1.0,0.0,155.0,Northern Metropolitan
Mulgrave,3,h,940000.0,18.8,3.0,2.0,3.0,709.0,South-Eastern Metropolitan
Montmorency,4,h,940000.0,16.2,4.0,2.0,2.0,870.0,Eastern Metropolitan
Camberwell,3,h,2570000.0,7.8,3.0,2.0,1.0,766.0,Southern Metropolitan
Richmond,3,h,1285000.0,2.6,3.0,2.0,1.0,123.0,Northern Metropolitan
Eltham North,4,h,920000.0,18.0,4.0,3.0,2.0,1503.0,Eastern Metropolitan
Balwyn North,5,h,1836000.0,9.2,4.0,2.0,2.0,939.0,Southern Metropolitan
Surrey Hills,2,t,770500.0,11.2,1.0,2.0,1.0,88.0,Southern Metropolitan
Pascoe Vale,2,h,910000.0,9.9,2.0,1.0,3.0,602.0,Northern Metropolitan
North Melbourne,2,t,841000.0,2.3,2.0,1.0,1.0,215.0,Northern Metropolitan
Hampton,2,u,665000.0,13.7,2.0,1.0,1.0,136.0,Southern Metropolitan
Hawthorn East,3,h,1615000.0,7.5,3.0,3.0,4.0,459.0,Southern Metropolitan
Spotswood,2,h,782500.0,6.2,2.0,1.0,1.0,243.0,Western Metropolitan
Avondale Heights,3,h,805000.0,10.5,3.0,2.0,2.0,593.0,Western Metropolitan
Flemington,3,h,1012000.0,4.4,3.0,1.0,1.0,212.0,Northern Metropolitan
Canterbury,2,u,690500.0,9.0,2.0,1.0,1.0,118.0,Southern Metropolitan
Footscray,1,u,210000.0,6.4,1.0,1.0,1.0,0.0,Western Metropolitan
Yarraville,3,h,1050000.0,7.0,2.0,2.0,1.0,462.0,Western Metropolitan
Bentleigh East,4,h,1035000.0,13.9,3.0,1.0,2.0,610.0,Southern Metropolitan
Avondale Heights,4,h,950000.0,10.5,4.0,3.0,3.0,761.0,Western Metropolitan
Port Melbourne,2,h,1260000.0,3.5,2.0,1.0,,112.0,Southern Metropolitan
Surrey Hills,2,u,745000.0,11.2,2.0,1.0,1.0,161.0,Southern Metropolitan
Cheltenham,3,h,1240000.0,17.9,3.0,1.0,4.0,605.0,Southern Metropolitan
Oakleigh South,3,h,1080000.0,14.7,3.0,2.0,2.0,716.0,South-Eastern Metropolitan
Ormond,2,u,950000.0,11.8,2.0,1.0,1.0,0.0,Southern Metropolitan
Maidstone,3,h,490000.0,9.2,3.0,1.0,2.0,269.0,Western Metropolitan
South Yarra,1,u,490000.0,3.3,1.0,1.0,1.0,0.0,Southern Metropolitan
Seddon,2,u,355000.0,6.6,2.0,1.0,1.0,0.0,Western Metropolitan
